symbol,date,pUp,decide,retNextDayPct,atrPct
ORCL,2024-06-04,0.3614,Down,2.132,2.12
ORCL,2024-06-07,0.9109,Up,-1.128,2.03
ORCL,2024-06-10,0.793,Up,-0.498,2.09
ORCL,2024-06-12,0.9991,Up,-0.378,3.22
ORCL,2024-06-13,0.9831,Up,-1.23,3.15
ORCL,2024-06-18,0.9863,Up,-1.196,2.78
ORCL,2024-06-20,0.9356,Up,-0.987,2.75
ORCL,2024-06-21,0.9226,Up,-1.138,2.72
ORCL,2024-06-24,0.8132,Up,-0.515,2.61
ORCL,2024-06-25,0.7582,Up,-0.675,2.5
ORCL,2024-07-08,0.8925,Up,-2.999,1.79
ORCL,2024-07-12,0.7676,Up,-1.174,2.16
ORCL,2024-07-15,0.6902,Up,-0.322,2.33
ORCL,2024-07-16,0.6963,Up,-2.349,2.16
ORCL,2024-07-18,0.2946,Down,0.384,2.28
ORCL,2024-07-19,0.3138,Down,1.162,2.2
ORCL,2024-07-23,0.7096,Up,-3.033,2.06
ORCL,2024-07-25,0.4233,Down,0.863,2.32
ORCL,2024-07-30,0.1958,Down,2.786,2.32
ORCL,2024-07-31,0.6949,Up,-1.391,2.51
ORCL,2024-08-05,0.0233,Down,0.274,3.35
ORCL,2024-08-07,0.0561,Down,2.431,3.33
ORCL,2024-08-08,0.191,Down,2.404,3.22
ORCL,2024-08-09,0.2583,Down,0.394,3.14
ORCL,2024-08-12,0.4607,Down,1.267,2.86
ORCL,2024-08-21,0.7819,Up,-1.512,1.77
ORCL,2024-08-23,0.7247,Up,-0.208,1.87
ORCL,2024-08-26,0.6824,Up,-0.302,1.74
ORCL,2024-08-27,0.5642,Up,-0.433,1.68
ORCL,2024-08-30,0.8165,Up,-1.267,1.7
ORCL,2024-09-05,0.8455,Up,-0.561,1.87
ORCL,2024-09-06,0.8022,Up,-1.354,2.05
ORCL,2024-09-16,0.9944,Up,-1.679,4.13
ORCL,2024-09-17,0.9696,Up,-1.756,3.95
ORCL,2024-09-20,0.9375,Up,-1.22,3.22
ORCL,2024-09-23,0.8165,Up,-0.09,3.13
ORCL,2024-09-30,0.9224,Up,-1.901,2.36
ORCL,2024-10-02,0.8253,Up,-0.507,2.27
ORCL,2024-10-04,0.8815,Up,-0.521,2.1
ORCL,2024-10-09,0.9488,Up,-1.615,2.13
ORCL,2024-10-14,0.8986,Up,-1.153,1.94
ORCL,2024-10-17,0.8606,Up,-0.564,1.96
ORCL,2024-10-18,0.7686,Up,-0.532,1.89
ORCL,2024-10-22,0.8072,Up,-1.261,1.71
ORCL,2024-10-24,0.6485,Up,-0.493,1.65
ORCL,2024-10-25,0.5975,Up,-0.634,1.68
ORCL,2024-10-30,0.6786,Up,-3.85,1.58
ORCL,2024-10-31,0.1273,Down,1.299,1.99
ORCL,2024-11-04,0.3416,Down,1.291,1.92
ORCL,2024-11-08,0.9678,Up,-0.063,2.27
ORCL,2024-11-13,0.931,Up,-1.361,2.09
ORCL,2024-11-14,0.8299,Up,-1.77,2.04
ORCL,2024-11-21,0.9122,Up,-0.073,2.12
ORCL,2024-11-22,0.9092,Up,-2.236,2.06
ORCL,2024-11-26,0.7683,Up,-4.029,2.28
ORCL,2024-11-27,0.2984,Down,1.171,2.65
ORCL,2024-12-02,0.2905,Down,0.816,2.53
ORCL,2024-12-03,0.3687,Down,2.898,2.46
ORCL,2024-12-04,0.7714,Up,-1.036,2.56
ORCL,2024-12-06,0.8002,Up,-0.647,2.52
ORCL,2024-12-09,0.8999,Up,-6.674,2.86
ORCL,2024-12-10,0.0297,Down,0.473,4.11
ORCL,2024-12-18,0.0614,Down,2.043,3.47
UBER,2024-01-05,0.1265,Down,2.483,2.7
UBER,2024-01-08,0.3431,Down,2.186,2.64
UBER,2024-01-11,0.9251,Up,-0.425,2.72
UBER,2024-01-16,0.887,Up,-0.833,2.61
UBER,2024-01-19,0.8789,Up,-0.86,2.5
UBER,2024-01-22,0.8478,Up,-0.356,2.49
UBER,2024-01-23,0.7878,Up,-0.871,2.39
UBER,2024-01-25,0.8704,Up,-0.727,2.43
UBER,2024-01-29,0.8917,Up,-0.209,2.24
UBER,2024-01-30,0.8787,Up,-2.349,2.24
UBER,2024-02-08,0.973,Up,-0.978,3.02
UBER,2024-02-09,0.9012,Up,-2.524,3.09
UBER,2024-02-12,0.7349,Up,-0.188,3.26
UBER,2024-02-15,0.9829,Up,-3.661,4.19
UBER,2024-02-16,0.9364,Up,-2.308,4.32
UBER,2024-02-20,0.9211,Up,-0.209,4.29
UBER,2024-02-27,0.8803,Up,-1.295,3.22
UBER,2024-03-04,0.9286,Up,-2.718,2.67
UBER,2024-03-05,0.6878,Up,-0.569,3.03
UBER,2024-03-07,0.7786,Up,-0.894,2.93
UBER,2024-03-08,0.6172,Up,-1.563,3.2
UBER,2024-03-11,0.4425,Down,1.097,3.22
UBER,2024-03-12,0.6531,Up,-0.089,2.94
UBER,2024-03-13,0.5538,Up,-0.767,2.85
UBER,2024-03-18,0.3667,Down,1.823,3.03
UBER,2024-03-19,0.3706,Down,2.024,3.09
UBER,2024-03-21,0.833,Up,-0.025,2.98
UBER,2024-03-22,0.779,Up,-1.022,2.79
UBER,2024-03-25,0.7193,Up,-1.889,2.72
UBER,2024-03-27,0.5867,Up,-1.434,2.8
UBER,2024-04-01,0.2506,Down,0.759,2.64
UBER,2024-04-04,0.1981,Down,2.99,2.99
UBER,2024-04-08,0.2348,Down,0.147,3.35
UBER,2024-04-10,0.158,Down,2.461,3.2
UBER,2024-04-11,0.5009,Up,-1.181,3.09
UBER,2024-04-15,0.2578,Down,0.995,3.36
UBER,2024-04-22,0.1312,Down,2.638,3.82
UBER,2024-04-30,0.0582,Down,2.294,3.72
UBER,2024-05-01,0.1326,Down,1.151,3.85
UBER,2024-05-02,0.2905,Down,0.963,3.57
UBER,2024-05-03,0.4459,Down,3.293,3.41
UBER,2024-05-06,0.8007,Up,-1.51,3.71
UBER,2024-05-07,0.6997,Up,-5.722,3.81
UBER,2024-05-08,0.0249,Down,2.304,4.82
UBER,2024-05-14,0.1091,Down,1.99,3.98
UBER,2024-05-21,0.133,Down,2.36,2.97
UBER,2024-05-23,0.1503,Down,1.038,3.16
UBER,2024-05-28,0.2157,Down,2.22,2.91
UBER,2024-05-30,0.225,Down,0.686,2.96
UBER,2024-06-03,0.2783,Down,1.191,2.93
UBER,2024-06-04,0.4122,Down,1.967,2.81
UBER,2024-06-07,0.8601,Up,-1.024,2.96
UBER,2024-06-12,0.9774,Up,-3.131,3.27
UBER,2024-06-13,0.7798,Up,-1.129,3.48
UBER,2024-06-17,0.7573,Up,-0.227,3.09
UBER,2024-06-18,0.7076,Up,-0.043,2.94
UBER,2024-06-20,0.5946,Up,-0.128,2.81
UBER,2024-06-25,0.8326,Up,-0.743,2.7
UBER,2024-06-26,0.6431,Up,-0.72,2.55
UBER,2024-06-28,0.8514,Up,-2.174,2.6
UBER,2024-07-01,0.5601,Up,-0.605,2.92
UBER,2024-07-03,0.619,Up,-0.337,2.88
UBER,2024-07-09,0.6318,Up,-2.874,2.4
UBER,2024-07-10,0.312,Down,6.15,2.74
UBER,2024-07-11,0.8021,Up,-1.496,3.11
UBER,2024-07-12,0.5677,Up,-0.193,3.05
UBER,2024-07-16,0.8748,Up,-7.645,3.18
UBER,2024-07-18,0.1025,Down,1.585,4.39
UBER,2024-07-19,0.1924,Down,0.624,4.01
UBER,2024-07-30,0.0945,Down,2.187,3.9
UBER,2024-08-05,0.0099,Down,10.927,5.18
UBER,2024-08-08,0.9078,Up,-0.681,5.21
UBER,2024-08-15,0.9045,Up,-0.949,3.5
UBER,2024-08-19,0.9018,Up,-1.173,3.26
UBER,2024-08-21,0.8425,Up,-0.231,2.89
UBER,2024-08-23,0.8155,Up,-2.275,2.75
UBER,2024-08-26,0.6257,Up,-0.069,2.84
UBER,2024-08-27,0.6274,Up,-0.978,2.7
UBER,2024-08-30,0.7057,Up,-1.696,2.43
UBER,2024-09-06,0.2178,Down,0.316,2.85
UBER,2024-09-10,0.2289,Down,1.623,2.98
UBER,2024-09-12,0.1697,Down,6.447,3.31
UBER,2024-09-13,0.9529,Up,-1.325,3.55
UBER,2024-09-19,0.9489,Up,-1.78,3.33
UBER,2024-09-24,0.9418,Up,-0.387,3.05
UBER,2024-09-25,0.8806,Up,-0.583,2.86
UBER,2024-09-26,0.8584,Up,-1.226,3.07
UBER,2024-09-27,0.7679,Up,-0.779,2.94
UBER,2024-09-30,0.6377,Up,-1.224,2.83
UBER,2024-10-01,0.5084,Up,-1.845,2.83
UBER,2024-10-02,0.3076,Down,0.096,2.78
UBER,2024-10-03,0.3053,Down,1.837,2.64
UBER,2024-10-11,0.9976,Up,-1.621,3.28
UBER,2024-10-14,0.9678,Up,-2.049,3.23
UBER,2024-10-15,0.9289,Up,-1.562,3.23
UBER,2024-10-16,0.8461,Up,-2.442,3.14
UBER,2024-10-17,0.6227,Up,-0.926,3.21
UBER,2024-10-18,0.4735,Down,1.642,3.1
UBER,2024-10-21,0.6208,Up,-0.062,2.88
UBER,2024-10-22,0.5798,Up,-0.721,2.71
UBER,2024-10-23,0.5162,Up,-1.816,2.54
UBER,2024-10-25,0.3783,Down,0.09,2.68
UBER,2024-10-28,0.4127,Down,1.956,2.48
UBER,2024-10-30,0.5677,Up,-9.291,2.37
UBER,2024-10-31,0.0184,Down,1.666,4.03
UBER,2024-11-04,0.1246,Down,1.229,3.59
UBER,2024-11-05,0.191,Down,0.283,3.27
UBER,2024-11-13,0.1426,Down,0.393,3.19
UBER,2024-11-14,0.178,Down,2.534,3.13
UBER,2024-11-19,0.1124,Down,0.68,3.6
UBER,2024-11-20,0.1902,Down,0.057,3.37
UBER,2024-11-21,0.2369,Down,2.685,3.31
UBER,2024-11-22,0.3241,Down,2.671,3.2
UBER,2024-11-25,0.756,Up,-2.533,3.07
UBER,2024-11-26,0.473,Down,0.084,3.14
UBER,2024-12-02,0.5757,Up,-2.463,2.74
UBER,2024-12-03,0.3172,Down,1.249,2.81
UBER,2024-12-04,0.5209,Up,-9.604,2.72
UBER,2024-12-05,0.0612,Down,1.318,4.22
UBER,2024-12-11,0.021,Down,0.376,4.23
UBER,2024-12-13,0.0512,Down,0.534,4.26
UBER,2024-12-16,0.0649,Down,1.295,3.98
UBER,2024-12-17,0.0557,Down,0.328,3.78
SHOP,2024-01-03,0.0913,Down,2.228,3.53
SHOP,2024-01-04,0.2382,Down,1.485,3.61
SHOP,2024-01-05,0.3048,Down,4.268,3.61
SHOP,2024-01-12,0.9032,Up,-0.098,3.38
SHOP,2024-01-16,0.8077,Up,-1.23,3.34
SHOP,2024-01-17,0.6566,Up,-3.486,3.56
SHOP,2024-01-18,0.3663,Down,3.212,3.85
SHOP,2024-01-23,0.7173,Up,-0.505,3.66
SHOP,2024-01-24,0.7559,Up,-0.297,3.64
SHOP,2024-01-29,0.8526,Up,-1.448,3.26
SHOP,2024-01-30,0.68,Up,-2.745,3.17
SHOP,2024-02-01,0.2067,Down,8.094,3.65
SHOP,2024-02-02,0.9422,Up,-1.845,3.94
SHOP,2024-02-05,0.4542,Down,0.197,3.95
SHOP,2024-02-09,0.9742,Up,-1.764,3.97
SHOP,2024-02-12,0.9497,Up,-13.398,3.89
SHOP,2024-02-13,0.0072,Down,4.522,5.99
SHOP,2024-02-22,0.308,Down,1.613,5.57
SHOP,2024-02-23,0.1382,Down,1.731,5.27
SHOP,2024-02-28,0.2003,Down,1.072,4.33
SHOP,2024-02-29,0.4136,Down,0.288,4.08
SHOP,2024-03-05,0.124,Down,0.735,4.06
SHOP,2024-03-06,0.269,Down,1.784,3.84
SHOP,2024-03-07,0.3048,Down,1.102,3.76
SHOP,2024-03-11,0.2523,Down,1.854,3.82
SHOP,2024-03-13,0.6812,Up,-0.33,3.6
SHOP,2024-03-14,0.6216,Up,-1.619,3.55
SHOP,2024-03-15,0.4767,Down,0.48,3.53
SHOP,2024-03-19,0.4411,Down,4.901,3.45
SHOP,2024-03-20,0.7555,Up,-2.139,3.56
SHOP,2024-03-21,0.6742,Up,-1.093,3.8
SHOP,2024-03-22,0.5283,Up,-0.381,3.66
SHOP,2024-03-25,0.4934,Down,0.14,3.5
SHOP,2024-03-27,0.5212,Up,-1.844,3.24
SHOP,2024-03-28,0.3534,Down,1.322,3.24
SHOP,2024-04-04,0.1762,Down,0.628,3.6
SHOP,2024-04-08,0.1594,Down,0.726,3.46
SHOP,2024-04-15,0.0475,Down,0.19,3.49
SHOP,2024-04-16,0.0501,Down,1.033,3.27
SHOP,2024-04-17,0.1367,Down,0.144,3.25
SHOP,2024-04-18,0.1024,Down,0.23,3.35
SHOP,2024-04-19,0.2617,Down,1.263,3.44
SHOP,2024-04-22,0.3068,Down,4.904,3.31
SHOP,2024-04-23,0.7422,Up,-2.365,3.46
SHOP,2024-04-24,0.507,Up,-2.366,3.64
SHOP,2024-04-25,0.1929,Down,1.106,3.74
SHOP,2024-04-29,0.761,Up,-3.146,3.44
SHOP,2024-04-30,0.1812,Down,0.285,3.89
SHOP,2024-05-01,0.256,Down,2.273,3.97
SHOP,2024-05-06,0.8966,Up,-0.414,3.69
SHOP,2024-05-07,0.871,Up,-18.585,3.65
SHOP,2024-05-14,0.0269,Down,1.275,6.2
SHOP,2024-05-16,0.0533,Down,1.245,5.28
SHOP,2024-05-17,0.1366,Down,0.649,4.87
SHOP,2024-05-21,0.0925,Down,2.946,4.39
SHOP,2024-05-24,0.103,Down,2.141,3.99
SHOP,2024-05-28,0.2008,Down,0.309,3.83
SHOP,2024-05-29,0.2212,Down,0.291,3.61
SHOP,2024-05-30,0.273,Down,1.042,3.31
SHOP,2024-05-31,0.4106,Down,0.93,3.18
SHOP,2024-06-03,0.4999,Down,1.642,3.08
SHOP,2024-06-12,0.9241,Up,-1.191,2.84
SHOP,2024-06-14,0.9656,Up,-1.685,3.04
SHOP,2024-06-17,0.8365,Up,-3.413,3.27
SHOP,2024-06-18,0.5741,Up,-0.576,3.46
SHOP,2024-06-21,0.6468,Up,-1.107,3.24
SHOP,2024-06-27,0.7626,Up,-0.482,2.85
SHOP,2024-06-28,0.7214,Up,-2.15,2.83
SHOP,2024-07-05,0.7871,Up,-0.429,2.74
SHOP,2024-07-08,0.7496,Up,-1.797,2.55
SHOP,2024-07-09,0.6114,Up,-0.786,2.61
SHOP,2024-07-10,0.5314,Up,-0.457,2.63
SHOP,2024-07-15,0.2813,Down,8.581,2.48
SHOP,2024-07-16,0.9693,Up,-7.042,3.1
SHOP,2024-07-18,0.3217,Down,0.079,4.38
SHOP,2024-07-24,0.0492,Down,0.287,4.26
SHOP,2024-07-25,0.0901,Down,0.841,4.34
SHOP,2024-07-30,0.1047,Down,3.378,3.87
SHOP,2024-07-31,0.5357,Up,-4.951,3.82
SHOP,2024-08-05,0.0009,Down,3.75,6.57
SHOP,2024-08-06,0.1327,Down,17.835,6.13
SHOP,2024-08-09,0.9318,Up,-1.429,6.27
SHOP,2024-08-15,0.9709,Up,-0.401,4.7
SHOP,2024-08-19,0.9507,Up,-0.386,3.93
SHOP,2024-08-21,0.9353,Up,-2.417,3.38
SHOP,2024-08-23,0.8931,Up,-1.563,3.22
SHOP,2024-08-26,0.7685,Up,-0.56,3.18
SHOP,2024-08-27,0.6975,Up,-2.683,3.14
SHOP,2024-08-28,0.4739,Down,1.02,3.31
SHOP,2024-08-30,0.6403,Up,-3.794,2.93
SHOP,2024-09-06,0.1084,Down,1.671,3.78
SHOP,2024-09-09,0.2546,Down,0.059,3.71
SHOP,2024-09-10,0.2641,Down,4.914,3.6
SHOP,2024-09-11,0.5551,Up,-0.294,3.65
SHOP,2024-09-12,0.4491,Down,1.599,3.61
SHOP,2024-09-24,0.9515,Up,-1.332,3.12
SHOP,2024-09-26,0.9235,Up,-1.907,2.98
SHOP,2024-09-30,0.7917,Up,-2.109,2.85
SHOP,2024-10-02,0.7136,Up,-1.214,2.76
SHOP,2024-10-04,0.9178,Up,-1.905,2.95
SHOP,2024-10-09,0.8813,Up,-0.839,2.75
SHOP,2024-10-14,0.8717,Up,-2.091,2.54
SHOP,2024-10-15,0.6347,Up,-0.098,2.79
SHOP,2024-10-16,0.6208,Up,-0.269,2.73
SHOP,2024-10-18,0.7404,Up,-0.024,2.53
SHOP,2024-10-21,0.613,Up,-1.27,2.51
SHOP,2024-10-23,0.3013,Down,0.201,2.64
SHOP,2024-10-25,0.2701,Down,1.037,2.59
SHOP,2024-10-28,0.4024,Down,0.651,2.41
SHOP,2024-10-31,0.2038,Down,0.997,2.55
SHOP,2024-11-04,0.2464,Down,1.441,2.43
SHOP,2024-11-05,0.4081,Down,2.953,2.38
SHOP,2024-11-13,0.9823,Up,-5.222,5.24
SHOP,2024-11-14,0.9844,Up,-0.541,5.56
SHOP,2024-11-15,0.9721,Up,-2.406,5.32
SHOP,2024-11-18,0.9754,Up,-1.218,5.14
SHOP,2024-11-19,0.7476,Up,-0.621,4.85
SHOP,2024-11-29,0.9652,Up,-2.266,3.59
SHOP,2024-12-02,0.9018,Up,-0.991,3.76
SHOP,2024-12-06,0.952,Up,-2.602,3.55
SHOP,2024-12-09,0.8299,Up,-1.596,3.72
SHOP,2024-12-11,0.9082,Up,-1.755,3.64
SHOP,2024-12-12,0.7037,Up,-0.59,3.57
SHOP,2024-12-17,0.8475,Up,-8.193,3.28
